id;date;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15
7276100145;30.09.2014;3449500;3;20;1470;6950;10;0;0;5;6;1470;0;1932;0;98133;477619;-122343;1660;5065
2475900850;10.10.2014;2120000;2;10;770;7000;10;0;0;3;6;770;0;1921;0;98024;475654;-12189;1100;8777
3760100100;23.07.2014;4250000;5;275;1340;11583;10;0;0;3;7;1190;150;1962;0;98034;47709;-122214;1950;10514
7849202585;04.09.2014;1700000;1;10;480;4560;10;0;0;3;5;480;0;1922;0;98065;475253;-121826;890;4803
6430500291;12.02.2015;5650000;3;10;1260;4080;15;0;0;4;7;1260;0;1928;0;98103;476893;-122354;1130;3876
8151600701;23.06.2014;2340000;2;10;870;11100;10;0;0;3;6;870;0;1940;0;98146;475038;-122364;1370;10404
2597450620;09.10.2014;15112500;3;25;4010;12105;10;0;3;5;11;2600;1410;1983;0;98006;47554;-122151;4010;15081
1099900120;26.01.2015;3450000;3;25;2340;8414;10;0;0;3;7;1280;1060;1993;0;98188;474685;-122265;2340;7268
7853340450;27.04.2015;4150000;3;275;1770;3172;20;0;0;3;8;1770;0;2009;0;98065;475164;-121878;1760;2891
5652600065;10.10.2014;7600000;5;175;2660;10637;15;0;0;5;7;1670;990;1922;0;98115;476945;-122292;1570;6825
6114400142;26.02.2015;4840000;5;25;3600;20001;20;0;0;4;9;3600;0;1976;0;98166;474484;-122339;2860;21780
3630050180;26.09.2014;3600000;2;175;1230;1107;20;0;0;3;8;1230;0;2006;0;98029;475475;-121999;1380;1107
1853000300;24.02.2015;8750000;3;275;3270;39586;15;0;0;3;11;3270;0;1988;0;98077;47731;-122078;3480;35998
3585900785;14.05.2014;9300000;3;25;3100;20553;10;0;0;3;10;3100;0;1954;0;98177;477635;-122377;3000;22302
1545801970;16.05.2014;2500000;3;20;1900;6660;10;0;0;5;7;950;950;1966;0;98038;473594;-122054;1690;8111
7853340610;21.04.2015;3940000;2;20;1750;2731;20;0;0;3;8;1750;0;2012;0;98065;475169;-121878;1650;2731
8562900590;22.01.2015;8650000;4;35;3380;11270;20;0;1;3;9;2160;1220;2007;0;98074;476124;-12206;2910;11214
9422400035;12.09.2014;4775000;2;20;2090;6000;20;0;1;3;7;2090;0;1918;1985;98116;475732;-122413;1600;5400
9273200115;17.12.2014;12500000;4;275;4120;12500;10;0;4;4;8;2060;2060;1947;0;98116;475914;-122385;3680;5000
3971700937;27.08.2014;2700000;3;175;1260;7500;10;0;0;3;6;840;420;1947;0;98155;47772;-122323;1340;7500
1508210230;28.04.2015;5670000;3;225;1800;6875;10;0;0;4;8;1230;570;1974;0;98052;476773;-12211;1800;8749
5249803550;02.06.2014;6350000;3;25;1960;7200;10;0;0;4;8;980;980;1940;0;98118;475655;-12227;1440;7200
4218400100;11.09.2014;18650000;6;275;4460;6952;25;0;2;4;10;3460;1000;1930;0;98105;476626;-122269;2750;4769
1424100100;10.06.2014;1830000;3;175;1330;9200;10;0;0;4;7;1330;0;1973;0;98092;472916;-122185;1590;9200
7861000021;29.04.2015;3099330;3;175;1820;78408;10;0;0;3;6;1220;600;1950;0;98042;473364;-122128;1340;78408
7856601110;25.03.2015;9458000;4;275;3360;9100;10;0;0;4;8;1760;1600;1973;0;98006;475641;-122149;2620;8925
1121039059;22.05.2014;5030000;2;175;2860;59612;10;1;4;3;8;1510;1350;1948;2003;98023;473276;-122389;2720;59612
522059172;14.08.2014;2200000;3;10;1460;10200;10;0;0;4;7;1460;0;1957;0;98055;474238;-122197;1460;8500
8594400110;01.04.2015;3350000;3;175;1900;36769;10;0;0;3;8;1900;0;1987;0;98092;473041;-122066;1950;35847
9201000120;22.04.2015;6500000;3;225;1790;9927;10;0;2;4;7;1240;550;1969;0;98075;475822;-122077;2610;10700
1822059440;03.02.2015;5110000;4;35;3100;7600;20;0;0;3;10;3100;0;2005;0;98031;473892;-122215;3350;7638
1623089039;17.12.2014;2750000;2;10;900;57063;10;0;0;4;6;900;0;1938;0;98045;474735;-121786;1440;268765
452001570;03.04.2015;5762500;2;175;1530;5000;20;0;0;4;7;1260;270;1989;0;98107;476755;-12237;1470;5000
1724069079;19.03.2015;14520000;2;325;2070;3128;20;1;3;3;9;1760;310;1988;0;98075;475686;-12206;2740;3568
3141600210;19.06.2014;1860000;3;20;1340;4320;10;0;0;3;5;920;420;1912;1993;98002;47299;-122228;980;6480
1797500530;05.05.2015;6551000;1;10;1220;4160;10;0;0;3;7;1220;0;1922;0;98115;476746;-122315;1970;4200
7300400580;05.05.2014;3280000;4;25;2370;6500;20;0;0;3;9;2370;0;1998;0;98092;473328;-122173;2590;6137
1826049442;10.03.2015;4410000;3;25;1890;11036;10;0;0;3;8;1460;430;1973;0;98133;477426;-122354;2040;7524
2525000220;14.04.2015;3700000;3;175;1480;7725;15;0;0;4;7;1480;0;1981;0;98059;47483;-122163;1720;8379
191100665;13.04.2015;6300000;2;10;1050;8382;10;0;0;3;7;1050;0;1959;0;98040;475627;-122221;2400;9525
5634500201;14.04.2015;4705000;4;225;2070;14000;10;0;0;3;7;1720;350;1958;0;98028;477484;-122237;1690;14444
795000405;13.04.2015;2859500;2;10;1170;6000;10;0;0;3;6;1170;0;1948;0;98168;475033;-122331;1130;7500
1300300730;24.03.2015;6980000;3;15;1090;7200;10;0;0;4;7;1090;0;1958;0;98040;475817;-122241;2010;8982
1862900040;26.06.2014;2680000;3;25;1650;6684;20;0;0;3;7;1650;0;1991;0;98031;474051;-122184;1850;7048
9279700150;12.02.2015;16250000;4;375;4410;8112;30;0;4;3;11;3570;840;2003;0;98116;475888;-122392;2770;5750
322059311;30.03.2015;3550000;4;25;1780;15000;20;0;0;2;7;1780;0;1993;0;98058;474239;-122153;2005;9680
3333002710;17.09.2014;2990000;3;10;1550;8778;10;0;0;3;7;1250;300;1952;0;98118;475413;-122281;2120;7268
1257200115;21.05.2014;10030000;4;275;2290;6120;20;0;0;4;7;2170;120;1926;0;98115;476746;-122327;1910;4590
9183703045;20.04.2015;2750000;4;20;2220;8229;15;0;0;4;7;2220;0;1958;0;98030;473722;-12222;1660;8396
7899800905;03.05.2015;4750000;3;175;1150;10240;10;0;0;3;6;1030;120;1918;0;98106;475222;-122357;1270;2566
7215400770;23.06.2014;2600000;4;25;2000;37045;20;0;0;3;8;2000;0;1989;0;98042;473398;-122071;2390;36868
1139000215;18.07.2014;4160000;2;175;1270;7560;15;0;0;4;7;1270;0;1932;0;98133;477083;-122357;1480;7560
9218400088;19.11.2014;4950000;5;10;1810;11205;15;0;2;3;7;1810;0;1915;0;98178;475099;-122262;1860;7965
9455200596;14.01.2015;3575000;3;10;1450;8100;10;0;0;3;6;1450;0;1952;0;98125;477027;-122289;1450;7800
510002506;25.08.2014;4595000;2;15;1170;1079;30;0;0;3;7;1170;0;2003;0;98103;476607;-122333;1170;1116
7212680850;03.09.2014;2580000;3;25;1730;6930;20;0;0;3;8;1730;0;1994;0;98003;472621;-122308;1780;6930
5229300085;11.04.2015;6000000;3;225;2680;98445;10;0;0;5;8;2680;0;1962;0;98059;475015;-122108;2340;98445
7436000205;19.09.2014;6650000;3;10;1260;24550;15;0;2;4;7;1260;0;1937;0;98136;475442;-122396;2500;12320
425200205;03.10.2014;1650000;3;15;1020;10152;10;0;0;5;6;1020;0;1959;0;98056;474971;-122168;1320;8892
7138200150;18.05.2014;2970000;5;25;1970;8605;20;0;0;4;7;1970;0;1994;0;98022;471944;-122013;1970;8460
1782000180;23.10.2014;3500000;2;10;830;5100;10;0;0;4;7;830;0;1942;0;98126;475259;-122379;1220;5100
3623500205;13.05.2014;24500000;4;45;5030;11023;20;0;2;3;11;3250;1780;2008;0;98040;475722;-122236;3640;11490
1423200110;13.05.2015;1800000;2;10;800;9450;10;0;0;3;6;800;0;1958;0;98058;474563;-122184;1090;9450
797000256;07.04.2015;3399500;3;175;1330;12092;10;0;0;4;6;720;610;1981;0;98168;475102;-122324;1770;11770
9357000215;27.01.2015;3650000;3;10;1030;4700;10;0;0;3;7;1030;0;1952;0;98146;475118;-122377;1030;4700
2526069095;05.06.2014;9550000;4;425;5660;193593;20;0;0;3;10;4100;1560;2001;0;98019;477064;-121981;3620;207141
6908200650;27.05.2014;7320000;3;25;2330;1987;20;0;4;3;9;1410;920;2004;0;98107;476735;-122405;2640;5250
5021900175;16.06.2014;5000000;3;175;1540;10800;10;0;0;5;6;770;770;1947;0;98040;475763;-122222;2020;10800
4038700220;13.02.2015;6100000;6;275;2040;8560;10;0;2;4;7;1100;940;1961;0;98008;47616;-122115;2230;8560
9455200205;04.06.2014;5250000;3;20;1540;7800;10;0;0;3;8;1540;0;2004;0;98125;477041;-122288;1510;7800
5379804470;17.06.2014;1700000;4;10;1920;13787;10;0;0;4;7;1220;700;1966;0;98188;474502;-122277;1490;11200
2517000150;13.07.2014;3000000;3;25;1870;3439;20;0;0;3;7;1870;0;2005;0;98042;473992;-122163;2190;4029
9264930770;29.10.2014;3895000;5;35;2960;12527;20;0;0;3;9;1940;1020;1986;0;98023;473134;-12235;2210;10952
4197400043;19.02.2015;3300000;3;15;1690;10250;10;0;0;4;7;1690;0;1955;0;98166;474531;-122344;1990;11084
2329800330;14.11.2014;2699500;3;225;1610;7187;20;0;0;3;7;1610;0;1988;0;98042;473764;-122117;1640;7194
7899800450;28.08.2014;1070000;2;10;670;4720;10;0;0;4;6;670;0;1948;0;98106;475243;-122358;1480;4720
2895110062;02.12.2014;2490000;3;10;1752;14626;20;0;2;3;8;1752;0;2005;0;98032;473755;-122278;1800;9000
3448001285;18.08.2014;4425000;4;20;1540;5920;15;0;0;5;7;1540;0;1935;0;98125;477148;-122301;1630;6216
521079025;17.04.2015;5790000;3;25;3160;286181;20;0;3;3;9;3160;0;2002;0;98010;473401;-121946;2110;94663
624069098;21.01.2015;6215000;3;175;2570;39634;20;0;0;3;8;2570;0;1984;0;98075;47596;-12208;2990;39634
2946003580;19.11.2014;2030000;3;15;1370;7500;10;0;0;3;7;1080;290;1958;0;98198;474167;-122322;1400;7500
7227500450;09.09.2014;2229000;2;10;860;5800;10;0;0;5;5;860;0;1942;0;98056;474979;-122183;900;6000
2322069100;09.04.2015;4530000;2;15;1680;17400;15;0;0;3;7;1680;0;1991;0;98038;473836;-122006;1610;27600
2144800615;25.06.2014;1900000;1;75;930;29258;10;0;0;3;6;930;0;1941;0;98178;474837;-122236;2000;18321
1432900150;06.04.2015;3200000;4;175;1820;7381;10;0;0;5;7;1150;670;1962;0;98058;474567;-122171;1610;8462
7942601810;10.12.2014;7335000;3;15;2120;4370;15;0;0;3;8;2120;0;1904;0;98122;47606;-122307;1960;5120
7302900090;18.02.2015;5550000;4;225;3330;21785;20;0;0;3;9;3330;0;1994;0;98059;474725;-122136;3330;21796
2310050110;15.12.2014;3649500;3;225;2520;6170;20;0;0;3;7;1850;670;2003;0;98038;473522;-122042;2260;6967
6743700090;20.11.2014;4900000;3;175;1560;9247;10;0;0;3;7;1160;400;1989;0;98033;476954;-122174;1690;8772
3935900093;27.04.2015;6880000;5;175;2250;13526;10;0;1;3;8;1350;900;1957;0;98125;477108;-122279;2580;10078
123039279;11.07.2014;1650000;2;10;640;7768;10;0;0;3;6;640;0;1942;0;98106;47515;-122359;840;7424
4307350730;13.11.2014;5060000;5;375;3880;8370;20;0;0;4;7;3880;0;2004;0;98056;474811;-122179;2160;4651
1954700610;09.12.2014;21930000;3;225;3360;7108;20;0;0;3;10;2770;590;1905;2004;98112;476187;-122284;3450;8558
8155500110;29.04.2015;7540000;5;175;2350;7800;10;0;0;4;8;1510;840;1968;0;98008;476225;-122107;2220;8400
7129303045;17.04.2015;9499500;5;25;2340;1989;20;1;4;3;8;2340;0;1959;0;98118;475193;-122257;2200;3230
6021503451;22.08.2014;4436000;3;25;1430;1056;30;0;0;3;8;1430;0;2003;0;98117;47684;-122388;1310;2135
3793400360;14.08.2014;3806000;3;25;1920;12244;20;0;0;3;7;1920;0;1998;0;98019;477256;-12197;1920;11859
7504101280;26.01.2015;7228000;3;325;4330;14600;20;0;0;3;10;3630;700;1985;0;98074;476341;-122044;3220;12672
3331500121;10.02.2015;3428880;2;10;790;5150;10;0;0;4;6;790;0;1948;0;98118;475528;-122272;1460;5150
438000015;16.09.2014;5550000;4;175;2350;5946;10;0;2;3;8;1350;1000;1957;0;98115;476879;-122298;2060;6000
5366200205;03.06.2014;6130000;3;25;1350;3068;20;0;0;3;7;1350;0;1991;0;98122;476099;-122293;1900;4000
2026049067;02.07.2014;4800000;3;20;1470;10052;10;0;0;4;8;1470;0;1956;0;98125;47726;-122316;1480;9780
3885808035;16.03.2015;6195000;6;15;1680;5202;15;0;0;2;7;1680;0;1911;0;98033;476798;-122206;1890;5500
1494300040;24.06.2014;4370000;4;25;1890;8505;10;0;0;3;8;1290;600;1980;0;98052;476796;-122115;1720;9600
6071200195;08.04.2015;6210000;4;25;2030;9905;10;0;0;4;8;2030;0;1959;0;98006;475518;-122184;2130;10008
1257202215;14.07.2014;8100000;4;175;1760;4080;15;0;0;4;8;1760;0;1906;0;98103;47675;-122331;1760;6120
5589300145;27.05.2014;4150000;3;225;1950;8868;10;0;0;3;7;1350;600;1964;0;98155;477538;-122312;1300;8880
293000145;13.11.2014;2500000;4;10;1440;7404;10;0;0;3;6;1080;360;1918;0;98126;475328;-122379;1620;7436
4315701163;13.04.2015;5850000;3;15;2230;6000;10;0;1;3;8;1260;970;1968;0;98136;475373;-122395;2120;7200
6163900981;28.05.2014;2200000;3;10;1180;5002;15;0;0;3;7;1180;0;1946;0;98155;477529;-122324;1470;8410
4157600120;22.04.2015;5800000;5;25;2500;11900;10;0;0;3;7;1400;1100;1963;0;98007;475915;-122132;2820;11900
3262301355;25.07.2014;13200000;3;275;2680;20104;10;0;0;5;9;1820;860;1964;0;98039;476304;-122234;3060;19837
4376700330;01.08.2014;6750000;4;25;2040;9225;10;0;0;5;8;1610;430;1968;0;98052;47636;-122097;1730;9225
8691370330;29.10.2014;6950000;4;275;2660;7389;20;0;0;3;9;2660;0;2002;0;98075;475993;-121977;2820;7388
5078400090;09.12.2014;9150000;5;275;2580;7630;10;0;0;4;7;1730;850;1954;0;98004;476226;-122205;2040;7717
5272200040;21.11.2014;3750000;3;10;1000;6947;10;0;0;4;7;1000;0;1947;0;98125;477142;-122319;1000;6947
2997800015;07.04.2015;5000000;3;15;1330;1265;20;0;0;3;8;1140;190;2008;0;98116;475773;-122409;1330;1264
2780900220;26.12.2014;3350000;2;20;1420;5185;10;0;0;3;7;1420;0;2004;0;98038;473543;-122022;2140;4890
4463400195;18.07.2014;1700000;2;10;1280;21750;15;0;0;5;6;1280;0;1912;0;98001;473096;-122241;1520;21750
844001485;29.04.2015;3209000;5;25;2200;8500;10;0;0;4;7;1400;800;1971;0;98010;473073;-122006;1360;8855
8123450300;06.03.2015;5080000;3;175;1800;8462;10;0;0;3;8;1440;360;1978;0;98052;476623;-122141;2210;8436
7137800300;08.07.2014;2289500;3;175;1200;9085;10;0;0;4;7;1200;0;1968;0;98023;472795;-122353;1200;9085
7972600910;07.05.2015;4330000;4;20;1840;4760;15;0;0;4;6;1080;760;1929;0;98106;475297;-122349;1170;5950
7452500770;08.09.2014;2675000;2;10;960;5150;10;0;0;5;6;960;0;1951;0;98126;475201;-122372;1010;5000
5250300035;08.10.2014;9100000;4;15;2890;9000;20;0;4;3;8;2090;800;1939;0;98118;475682;-122274;2550;8400
9517200610;03.03.2015;3700000;3;175;1290;10117;10;0;0;3;7;1290;0;1984;0;98072;477598;-122146;1770;11839
952004570;06.12.2014;3200000;2;10;1140;3834;15;0;0;3;6;1140;0;1911;0;98126;475642;-122378;1190;5750
579002600;01.10.2014;6600000;3;175;1750;5200;10;0;1;4;8;1750;0;1956;0;98117;476995;-122383;2060;5200
4351300978;26.08.2014;7878880;4;225;2580;21115;20;0;0;4;9;2580;0;1977;0;98040;475566;-122219;2690;10165
1152700090;18.12.2014;3290000;4;25;2650;5880;20;0;0;3;9;2650;0;2005;0;98042;473509;-122165;2610;6490
3179100720;03.12.2014;6020000;2;10;1470;6398;10;0;0;4;7;970;500;1941;0;98105;476716;-122279;1950;6398
5628300015;06.11.2014;3750000;3;20;1640;9750;10;0;0;3;7;1640;0;1959;0;98028;477425;-122241;1340;9750
1900000035;05.05.2015;2120000;1;10;620;7620;10;0;0;3;6;620;0;1926;0;98166;474697;-122349;1160;7620
1105000432;22.08.2014;2240000;3;15;1440;8370;10;0;0;3;7;1440;0;1977;0;98118;475418;-122275;1440;8370
1402810150;10.03.2015;3155000;3;20;1160;10079;10;0;0;3;7;1160;0;1986;0;98019;477341;-121976;1130;10087
2163900028;28.01.2015;3500000;2;10;1070;2880;10;0;0;3;7;1070;0;1902;0;98102;476261;-122324;2030;2880
5409000110;06.05.2015;3890000;6;45;3560;14010;20;0;0;3;7;3560;0;1989;0;98002;473244;-122217;1710;11116
8687800100;13.07.2014;2850000;3;175;1720;13104;10;0;0;4;7;1720;0;1962;0;98168;474709;-12226;1840;13104
8563300085;01.12.2014;4250000;3;175;1530;9800;10;0;0;5;8;1530;0;1958;0;98133;477655;-122336;1660;9800
7140200330;09.03.2015;1900000;3;175;1270;7875;10;0;0;4;7;1270;0;1980;0;98030;473696;-12217;1830;7210
2124069103;05.05.2015;3740000;3;175;1510;18439;10;0;0;3;7;1510;0;1971;0;98027;475491;-122046;1600;34326
1703401110;07.08.2014;2920000;2;10;880;5500;10;0;0;3;6;880;0;1904;0;98118;475573;-122289;1080;5500
6046400755;11.05.2015;4750000;5;175;2020;5100;15;0;0;5;7;1320;700;1911;0;98103;476915;-122345;1130;5100
5309100450;30.03.2015;5465000;3;25;1410;2675;10;0;0;3;7;820;590;1985;0;98117;476786;-122371;1410;4013
3883800011;05.11.2014;820000;3;10;860;10426;10;0;0;3;6;860;0;1954;0;98146;474987;-122341;1140;11250
3883800011;08.04.2015;2199000;3;10;860;10426;10;0;0;3;6;860;0;1954;0;98146;474987;-122341;1140;11250
4315700175;12.06.2014;4400000;3;10;1210;5750;15;0;0;4;7;1210;0;1910;0;98136;475403;-122391;1160;5000
221029019;28.04.2015;4000000;3;25;2090;32718;20;1;4;3;7;1550;540;1919;1983;98070;473338;-122511;1200;192268
4035900085;17.11.2014;4530000;3;175;1430;20193;10;0;0;3;7;1430;0;1955;0;98006;475619;-122183;2140;18364
3438500781;12.08.2014;3300000;6;325;2120;6893;10;0;0;4;7;1060;1060;1983;0;98106;475508;-122355;1380;6986
8097000330;21.07.2014;3599500;3;275;2540;8604;20;0;0;3;8;2540;0;1991;0;98092;473209;-122185;2260;7438
8677300720;17.06.2014;6160000;4;25;2490;12929;20;0;0;3;9;2490;0;1983;0;98074;476161;-122021;2440;12929
3644100072;07.11.2014;2450000;2;10;670;2356;10;0;0;5;6;670;0;1960;0;98144;475918;-122295;1220;1740
1453602284;03.11.2014;2960000;2;20;1320;2040;30;0;0;3;7;1320;0;1997;0;98125;477224;-122291;1430;2040
4365700450;06.11.2014;1930000;2;10;950;9000;10;0;0;3;6;950;0;1924;0;98106;475219;-122361;1000;8280
9268200315;28.08.2014;4560000;3;20;1870;8442;15;0;0;5;7;1060;810;1927;0;98117;476964;-122365;1640;6174
4358700141;27.04.2015;4800000;4;175;1840;9250;10;0;0;4;7;980;860;1956;0;98133;47708;-122337;1520;9250
4310701577;09.05.2014;3820000;3;325;1410;1253;30;0;0;3;8;1410;0;2005;0;98103;476981;-12234;1410;1253
9828200762;28.06.2014;6500000;2;10;1050;2542;10;0;0;3;7;880;170;1904;0;98122;476172;-122298;1620;1809
2026049097;25.11.2014;4317500;2;20;1400;10052;10;0;0;3;8;1400;0;1957;0;98125;477262;-122316;1400;8785
6639900219;11.05.2015;4199000;3;25;1630;1755;20;0;0;3;8;1320;310;1997;0;98033;47691;-122176;1920;14550
2521039066;29.12.2014;3150000;3;20;1900;9513;10;0;0;3;8;1900;0;1995;0;98023;472843;-122357;1790;8028
5649300120;20.04.2015;5975000;4;30;1890;35280;10;0;0;3;9;1510;380;1979;0;98052;477112;-122099;2730;34525
1774230300;06.03.2015;6150000;3;25;2980;43301;10;0;0;4;8;1930;1050;1978;0;98077;477631;-122093;2890;35915
7313200120;31.10.2014;6050000;4;325;2885;33671;20;0;0;4;8;2885;0;1984;0;98027;475174;-122046;1910;16000
4137010540;01.04.2015;2200000;3;25;1980;11900;20;0;0;3;8;1980;0;1990;0;98092;472656;-122217;2130;9933
7844200120;13.04.2015;3400000;4;25;3020;8750;10;0;0;3;8;1710;1310;1960;0;98188;474298;-12229;1900;8750
1923099058;15.10.2014;6200000;4;25;2980;210395;20;0;0;3;9;2980;0;2001;0;98045;474575;-121707;2530;45596
7922710690;19.05.2014;6020000;5;175;3290;11900;15;0;0;3;8;3290;0;1973;0;98052;476626;-122141;2210;8549
2624049165;13.05.2014;5750000;3;175;1580;11750;10;0;0;4;7;1180;400;1951;0;98118;475368;-122265;2150;11750
7575600100;02.05.2014;2850000;3;25;2090;10834;10;0;0;4;8;1360;730;1987;0;98003;473537;-122303;1750;8595
3450400330;20.02.2015;3065000;3;15;1100;8140;10;0;0;4;7;1100;0;1965;0;98059;475004;-122162;1430;7700
4307300930;02.01.2015;3250000;3;25;1870;3480;20;0;0;3;7;1870;0;2002;0;98056;474831;-122183;2160;3480
3288301030;19.03.2015;6230000;3;275;2390;21804;10;0;0;3;8;1450;940;1973;0;98034;477339;-122183;2390;10136
5466350120;11.03.2015;2565000;3;20;1320;8568;10;0;0;3;7;1320;0;1993;0;98042;473904;-122164;1600;8463
3791410210;17.11.2014;4730000;5;35;3430;6872;20;0;0;3;10;2830;600;2002;0;98031;474065;-122207;3650;6600
1795900120;29.10.2014;5490000;3;25;2250;9235;20;0;0;3;8;2250;0;1985;0;98052;477268;-122105;2290;8187
8656300385;17.03.2015;3050000;3;10;1710;19115;10;0;0;3;6;1710;0;1986;0;98014;47656;-121913;1650;15144
6649250410;04.02.2015;3170000;4;25;2160;8049;20;0;0;3;9;2160;0;1988;0;98001;473337;-12226;2490;8995
1426049054;01.07.2014;4500000;3;175;1400;13775;10;0;0;3;8;1400;0;1963;0;98028;477413;-122259;2200;10450
7841300535;09.04.2015;2250000;2;25;1560;5333;10;0;0;3;5;780;780;1947;0;98055;474749;-122213;1010;4800
2867700035;12.02.2015;5000000;5;20;2300;7897;25;0;0;4;8;2300;0;1956;0;98133;477556;-122356;2030;7902
2658000215;12.08.2014;2070000;2;10;820;4860;10;0;0;5;6;820;0;1955;0;98118;475298;-122271;1240;6000
7100000120;18.08.2014;4749000;3;10;1630;8308;15;0;0;3;7;1630;0;1948;0;98146;475075;-122378;1170;8308
200300210;01.07.2014;5150000;3;25;2010;7200;20;0;0;3;8;2010;0;1994;0;98028;477372;-122223;1970;7202
1868903130;12.02.2015;5420000;4;10;1540;5000;15;0;0;4;7;1090;450;1922;0;98115;476754;-122294;1590;5000
7385310040;05.06.2014;7250000;4;275;2420;10962;10;0;0;3;8;1530;890;1977;0;98007;476218;-122152;2620;13200
5104510210;09.03.2015;3149500;3;25;1690;4533;20;0;0;3;7;1690;0;2003;0;98038;473575;-122016;1830;5175
9517200180;06.11.2014;3750000;3;20;1410;10078;10;0;0;4;6;1410;0;1983;0;98072;477587;-122144;2090;9202
1725079061;10.07.2014;5000000;3;175;1640;47044;10;0;0;3;7;1640;0;1989;0;98014;47654;-12194;2280;200811
2141310820;24.06.2014;6890000;3;175;2200;9840;10;0;0;5;8;1500;700;1978;0;98006;47559;-122136;2410;9623
2902200234;09.12.2014;5250000;3;225;1290;1182;20;0;0;3;8;1000;290;2006;0;98102;47637;-122327;1300;1169
1443500395;04.05.2015;3600000;3;15;1060;6232;10;0;0;4;7;1060;0;1968;0;98118;475329;-122271;1120;5379
2391601010;20.08.2014;4250000;3;10;1240;5750;10;0;0;4;6;1240;0;1948;0;98116;47564;-122398;1240;5750
7129303970;04.03.2015;2399500;2;10;1280;5500;10;0;0;3;7;1280;0;1949;0;98118;475179;-122264;1270;5500
567000025;02.04.2015;5775000;2;25;2330;3000;20;0;3;3;8;2330;0;1915;1994;98144;475953;-122294;1760;4000
2493200195;02.05.2014;6150000;3;175;2360;7291;10;0;0;4;8;1360;1000;1948;0;98136;475274;-122384;1860;5499
8562901250;27.08.2014;5160000;4;275;2210;10800;10;0;0;4;8;1170;1040;1997;0;98074;476086;-122059;2210;10800
2600020330;13.08.2014;12180000;4;275;3670;15400;20;0;3;4;10;3670;0;1986;0;98006;475581;-122156;3370;13300
1370801520;27.05.2014;16550000;4;35;3080;4815;20;0;3;3;10;2300;780;1937;2009;98199;476417;-122411;2910;5350
5589900761;01.05.2015;3150000;2;10;770;6731;10;0;0;4;6;770;0;1943;0;98155;477505;-122312;1120;9212
3601800580;21.10.2014;2500000;4;20;2600;9000;10;0;0;3;8;1410;1190;1959;0;98032;47381;-122299;2600;7200
3336000296;13.11.2014;2500000;4;15;1220;4900;10;0;0;3;6;1220;0;1942;0;98118;475292;-122269;1410;3000
1525059020;10.04.2015;9250000;4;25;2910;48351;10;0;0;4;8;1910;1000;1967;0;98005;476495;-122164;2760;43560
6150200330;25.08.2014;3580000;3;10;1150;4681;10;0;0;3;7;1150;0;1955;0;98133;477284;-122336;1150;6800
4136950180;26.09.2014;2620000;3;25;1700;6200;20;0;0;3;8;1700;0;1997;0;98092;472621;-122221;1720;6205
259600790;15.10.2014;5000000;3;175;1220;7370;10;0;0;4;7;1220;0;1964;0;98008;476334;-12212;1580;8213
2770604925;15.07.2014;13000000;5;10;1670;6400;15;0;0;3;8;1670;0;1919;0;98119;476542;-122373;1910;2983
6902000100;15.09.2014;5000000;3;175;2420;65501;20;0;1;3;8;2420;0;1984;0;98074;476525;-122087;2970;19036
3275850180;02.06.2014;6750000;3;225;2610;9002;20;0;0;3;9;2610;0;1988;0;98052;476909;-122104;2320;8306
4154300296;26.09.2014;2350000;3;10;960;5030;10;0;0;3;7;960;0;1955;0;98118;475611;-12228;1460;5400
4154300296;18.03.2015;5450000;3;10;960;5030;10;0;0;3;7;960;0;1955;0;98118;475611;-12228;1460;5400
3888100043;07.05.2014;3500000;3;10;1010;9360;10;0;0;3;6;1010;0;1981;0;98033;476874;-122168;1470;9360
8165501510;25.11.2014;3200000;2;225;1550;1827;20;0;0;3;8;1550;0;2008;0;98106;475394;-122368;1420;1826
5152700120;18.03.2015;4520000;5;25;5067;13315;10;0;2;3;9;3154;1913;1968;0;98003;473391;-122325;2860;13957
1962200475;25.07.2014;8750000;3;20;2350;6000;15;0;0;4;8;1990;360;1922;0;98102;476476;-12232;2010;5040
272000355;08.11.2014;3250000;3;15;1310;2998;20;0;0;3;7;1310;0;1998;0;98144;475873;-122299;1310;2997
5113400113;19.06.2014;7560000;4;225;2160;5600;10;0;0;5;7;1080;1080;1947;0;98119;476442;-122372;1850;5150
6669010120;24.06.2014;3190000;4;25;2510;7992;10;0;0;3;8;1610;900;1978;0;98032;473715;-122285;2030;7992
7170200110;21.01.2015;4550000;3;175;890;3800;15;0;0;3;7;750;140;1926;0;98115;476803;-122291;1280;3800
2113700025;09.04.2015;3300000;2;10;1129;3840;10;0;0;3;7;1129;0;1953;0;98106;475313;-122351;1300;3880
7197000100;08.01.2015;5100000;4;325;1980;9988;10;0;0;3;8;1340;640;1980;0;98052;476883;-122111;1980;8972
7577700061;16.04.2015;5320000;3;10;2360;5012;10;0;0;3;7;1560;800;1964;0;98116;475705;-122384;1690;4800
1862400215;20.01.2015;7750000;3;25;2480;5007;20;0;0;3;8;1960;520;2014;0;98117;476974;-122369;1650;7806
3726800201;17.04.2015;4100000;3;175;2160;4000;10;0;0;3;7;1080;1080;1953;0;98144;475721;-122309;1260;3200
